,CH1
Second,Volt
3.37480e+01,1.58e+00, 
3.37627e+01,1.58e+00, 
3.37773e+01,1.56e+00, 
3.37920e+01,1.56e+00, 
3.38066e+01,1.56e+00, 
3.38213e+01,1.58e+00, 
3.38359e+01,1.58e+00, 
3.38506e+01,1.58e+00, 
3.38652e+01,1.56e+00, 
3.38799e+01,1.58e+00, 
3.38945e+01,1.58e+00, 
3.39092e+01,1.56e+00, 
3.39238e+01,1.56e+00, 
3.39385e+01,1.56e+00, 
3.39531e+01,1.56e+00, 
3.39678e+01,1.56e+00, 
3.39824e+01,1.56e+00, 
3.39971e+01,1.58e+00, 
3.40117e+01,1.58e+00, 
3.40264e+01,1.56e+00, 
3.40410e+01,1.56e+00, 
3.40557e+01,1.56e+00, 
3.40703e+01,1.56e+00, 
3.40850e+01,1.56e+00, 
3.40996e+01,1.56e+00, 
3.41143e+01,1.56e+00, 
3.41289e+01,1.56e+00, 
3.41436e+01,1.56e+00, 
3.41582e+01,1.56e+00, 
3.41729e+01,1.56e+00, 
3.41875e+01,1.56e+00, 
3.42021e+01,1.56e+00, 
3.42168e+01,1.56e+00, 
3.42314e+01,1.56e+00, 
3.42461e+01,1.56e+00, 
3.42607e+01,1.56e+00, 
3.42754e+01,1.56e+00, 
3.42900e+01,1.56e+00, 
3.43047e+01,1.56e+00, 
3.43193e+01,1.56e+00, 
3.43340e+01,1.56e+00, 
3.43486e+01,1.54e+00, 
3.43633e+01,1.56e+00, 
3.43779e+01,1.54e+00, 
3.43926e+01,1.56e+00, 
3.44072e+01,1.56e+00, 
3.44219e+01,1.56e+00, 
3.44365e+01,1.54e+00, 
3.44512e+01,1.56e+00, 
3.44658e+01,1.56e+00, 
3.44805e+01,1.56e+00, 
3.44951e+01,1.56e+00, 
3.45098e+01,1.56e+00, 
3.45244e+01,1.54e+00, 
3.45391e+01,1.56e+00, 
3.45537e+01,1.54e+00, 
3.45684e+01,1.56e+00, 
3.45830e+01,1.56e+00, 
3.45977e+01,1.56e+00, 
3.46123e+01,1.54e+00, 
3.46270e+01,1.56e+00, 
3.46416e+01,1.54e+00, 
3.46563e+01,1.54e+00, 
3.46709e+01,1.54e+00, 
3.46855e+01,1.54e+00, 
3.47002e+01,1.54e+00, 
3.47148e+01,1.56e+00, 
3.47295e+01,1.54e+00, 
3.47441e+01,1.54e+00, 
3.47588e+01,1.54e+00, 
3.47734e+01,1.54e+00, 
3.47881e+01,1.54e+00, 
3.48027e+01,1.54e+00, 
3.48174e+01,1.54e+00, 
3.48320e+01,1.54e+00, 
3.48467e+01,1.54e+00, 
3.48613e+01,1.54e+00, 
3.48760e+01,1.54e+00, 
3.48906e+01,1.54e+00, 
3.49053e+01,1.54e+00, 
3.49199e+01,1.54e+00, 
3.49346e+01,1.54e+00, 
3.49492e+01,1.54e+00, 
3.49639e+01,1.54e+00, 
3.49785e+01,1.52e+00, 
3.49932e+01,1.54e+00, 
3.50078e+01,1.54e+00, 
3.50225e+01,1.54e+00, 
3.50371e+01,1.54e+00, 
3.50518e+01,1.54e+00, 
3.50664e+01,1.56e+00, 
3.50811e+01,1.54e+00, 
3.50957e+01,1.54e+00, 
3.51104e+01,1.54e+00, 
3.51250e+01,1.54e+00, 
3.51396e+01,1.54e+00, 
3.51543e+01,1.54e+00, 
3.51689e+01,1.54e+00, 
3.51836e+01,1.54e+00, 
3.51982e+01,1.54e+00, 
3.52129e+01,1.54e+00, 
3.52275e+01,1.54e+00, 
3.52422e+01,1.54e+00, 
3.52568e+01,1.54e+00, 
3.52715e+01,1.54e+00, 
3.52861e+01,1.54e+00, 
3.53008e+01,1.54e+00, 
3.53154e+01,1.54e+00, 
3.53301e+01,1.54e+00, 
3.53447e+01,1.54e+00, 
3.53594e+01,1.54e+00, 
3.53740e+01,1.54e+00, 
3.53887e+01,1.54e+00, 
3.54033e+01,1.54e+00, 
3.54180e+01,1.54e+00, 
3.54326e+01,1.54e+00, 
3.54473e+01,1.54e+00, 
3.54619e+01,1.54e+00, 
3.54766e+01,1.54e+00, 
3.54912e+01,1.54e+00, 
3.55059e+01,1.54e+00, 
3.55205e+01,1.54e+00, 
3.55352e+01,1.54e+00, 
3.55498e+01,1.54e+00, 
3.55645e+01,1.54e+00, 
3.55791e+01,1.54e+00, 
3.55938e+01,1.54e+00, 
3.56084e+01,1.52e+00, 
3.56230e+01,1.52e+00, 
3.56377e+01,1.54e+00, 
3.56523e+01,1.54e+00, 
3.56670e+01,1.54e+00, 
3.56816e+01,1.54e+00, 
3.56963e+01,1.54e+00, 
3.57109e+01,1.54e+00, 
3.57256e+01,1.54e+00, 
3.57402e+01,1.54e+00, 
3.57549e+01,1.54e+00, 
3.57695e+01,1.54e+00, 
3.57842e+01,1.54e+00, 
3.57988e+01,1.52e+00, 
3.58135e+01,1.52e+00, 
3.58281e+01,1.54e+00, 
3.58428e+01,1.52e+00, 
3.58574e+01,1.52e+00, 
3.58721e+01,1.54e+00, 
3.58867e+01,1.52e+00, 
3.59014e+01,1.52e+00, 
3.59160e+01,1.52e+00, 
3.59307e+01,1.52e+00, 
3.59453e+01,1.52e+00, 
3.59600e+01,1.52e+00, 
3.59746e+01,1.52e+00, 
3.59893e+01,1.52e+00, 
3.60039e+01,1.52e+00, 
3.60186e+01,1.54e+00, 
3.60332e+01,1.52e+00, 
3.60479e+01,1.52e+00, 
3.60625e+01,1.50e+00, 
3.60771e+01,1.52e+00, 
3.60918e+01,1.52e+00, 
3.61064e+01,1.52e+00, 
3.61211e+01,1.52e+00, 
3.61357e+01,1.52e+00, 
3.61504e+01,1.52e+00, 
3.61650e+01,1.52e+00, 
3.61797e+01,1.52e+00, 
3.61943e+01,1.52e+00, 
3.62090e+01,1.52e+00, 
3.62236e+01,1.50e+00, 
3.62383e+01,1.50e+00, 
3.62529e+01,1.52e+00, 
3.62676e+01,1.52e+00, 
3.62822e+01,1.50e+00, 
3.62969e+01,1.50e+00, 
3.63115e+01,1.50e+00, 
3.63262e+01,1.50e+00, 
3.63408e+01,1.50e+00, 
3.63555e+01,1.50e+00, 
3.63701e+01,1.50e+00, 
3.63848e+01,1.52e+00, 
3.63994e+01,1.50e+00, 
3.64141e+01,1.50e+00, 
3.64287e+01,1.52e+00, 
3.64434e+01,1.50e+00, 
3.64580e+01,1.50e+00, 
3.64727e+01,1.52e+00, 
3.64873e+01,1.50e+00, 
3.65020e+01,1.52e+00, 
3.65166e+01,1.50e+00, 
3.65313e+01,1.50e+00, 
3.65459e+01,1.50e+00, 
3.65605e+01,1.50e+00, 
3.65752e+01,1.50e+00, 
3.65898e+01,1.50e+00, 
3.66045e+01,1.50e+00, 
3.66191e+01,1.50e+00, 
3.66338e+01,1.50e+00, 
3.66484e+01,1.50e+00, 
3.66631e+01,1.50e+00, 
3.66777e+01,1.50e+00, 
3.66924e+01,1.50e+00, 
3.67070e+01,1.50e+00, 
3.67217e+01,1.50e+00, 
3.67363e+01,1.50e+00, 
3.67510e+01,1.50e+00, 
3.67656e+01,1.48e+00, 
3.67803e+01,1.50e+00, 
3.67949e+01,1.50e+00, 
3.68096e+01,1.50e+00, 
3.68242e+01,1.50e+00, 
3.68389e+01,1.50e+00, 
3.68535e+01,1.48e+00, 
3.68682e+01,1.50e+00, 
3.68828e+01,1.48e+00, 
3.68975e+01,1.50e+00, 
3.69121e+01,1.50e+00, 
3.69268e+01,1.50e+00, 
3.69414e+01,1.48e+00, 
3.69561e+01,1.50e+00, 
3.69707e+01,1.50e+00, 
3.69854e+01,1.48e+00, 
3.70000e+01,1.48e+00, 
3.70146e+01,1.50e+00, 
3.70293e+01,1.48e+00, 
3.70439e+01,1.48e+00, 
3.70586e+01,1.48e+00, 
3.70732e+01,1.48e+00, 
3.70879e+01,1.48e+00, 
3.71025e+01,1.48e+00, 
3.71172e+01,1.48e+00, 
3.71318e+01,1.48e+00, 
3.71465e+01,1.48e+00, 
3.71611e+01,1.50e+00, 
3.71758e+01,1.48e+00, 
3.71904e+01,1.50e+00, 
3.72051e+01,1.48e+00, 
3.72197e+01,1.48e+00, 
3.72344e+01,1.48e+00, 
3.72490e+01,1.48e+00, 
3.72637e+01,1.48e+00, 
3.72783e+01,1.48e+00, 
3.72930e+01,1.48e+00, 
3.73076e+01,1.48e+00, 
3.73223e+01,1.48e+00, 
3.73369e+01,1.48e+00, 
3.73516e+01,1.48e+00, 
3.73662e+01,1.48e+00, 
3.73809e+01,1.50e+00, 
3.73955e+01,1.48e+00, 
3.74102e+01,1.48e+00, 
3.74248e+01,1.46e+00, 
3.74395e+01,1.48e+00, 
3.74541e+01,1.48e+00, 
3.74688e+01,1.48e+00, 
3.74834e+01,1.48e+00, 
3.74980e+01,1.48e+00, 
3.75127e+01,1.48e+00, 
3.75273e+01,1.48e+00, 
3.75420e+01,1.48e+00, 
3.75566e+01,1.48e+00, 
3.75713e+01,1.48e+00, 
3.75859e+01,1.48e+00, 
3.76006e+01,1.48e+00, 
3.76152e+01,1.46e+00, 
3.76299e+01,1.46e+00, 
3.76445e+01,1.46e+00, 
3.76592e+01,1.46e+00, 
3.76738e+01,1.48e+00, 
3.76885e+01,1.46e+00, 
3.77031e+01,1.46e+00, 
3.77178e+01,1.46e+00, 
3.77324e+01,1.46e+00, 
3.77471e+01,1.48e+00, 
3.77617e+01,1.48e+00, 
3.77764e+01,1.46e+00, 
3.77910e+01,1.46e+00, 
3.78057e+01,1.46e+00, 
3.78203e+01,1.46e+00, 
3.78350e+01,1.46e+00, 
3.78496e+01,1.46e+00, 
3.78643e+01,1.46e+00, 
3.78789e+01,1.46e+00, 
3.78936e+01,1.46e+00, 
3.79082e+01,1.46e+00, 
3.79229e+01,1.46e+00, 
3.79375e+01,1.46e+00, 
3.79521e+01,1.46e+00, 
3.79668e+01,1.46e+00, 
3.79814e+01,1.46e+00, 
3.79961e+01,1.46e+00, 
3.80107e+01,1.46e+00, 
3.80254e+01,1.46e+00, 
3.80400e+01,1.46e+00, 
3.80547e+01,1.46e+00, 
3.80693e+01,1.46e+00, 
3.80840e+01,1.46e+00, 
3.80986e+01,1.46e+00, 
3.81133e+01,1.46e+00, 
3.81279e+01,1.46e+00, 
3.81426e+01,1.46e+00, 
3.81572e+01,1.46e+00, 
3.81719e+01,1.46e+00, 
3.81865e+01,1.46e+00, 
3.82012e+01,1.46e+00, 
3.82158e+01,1.46e+00, 
3.82305e+01,1.46e+00, 
3.82451e+01,1.46e+00, 
3.82598e+01,1.46e+00, 
3.82744e+01,1.46e+00, 
3.82891e+01,1.46e+00, 
3.83037e+01,1.46e+00, 
3.83184e+01,1.46e+00, 
3.83330e+01,1.46e+00, 
3.83477e+01,1.46e+00, 
3.83623e+01,1.46e+00, 
3.83770e+01,1.46e+00, 
3.83916e+01,1.46e+00, 
3.84063e+01,1.46e+00, 
3.84209e+01,1.46e+00, 
3.84355e+01,1.46e+00, 
3.84502e+01,1.46e+00, 
3.84648e+01,1.46e+00, 
3.84795e+01,1.46e+00, 
3.84941e+01,1.46e+00, 
3.85088e+01,1.46e+00, 
3.85234e+01,1.46e+00, 
3.85381e+01,1.46e+00, 
3.85527e+01,1.46e+00, 
3.85674e+01,1.46e+00, 
3.85820e+01,1.46e+00, 
3.85967e+01,1.46e+00, 
3.86113e+01,1.46e+00, 
3.86260e+01,1.44e+00, 
3.86406e+01,1.46e+00, 
3.86553e+01,1.46e+00, 
3.86699e+01,1.46e+00, 
3.86846e+01,1.44e+00, 
3.86992e+01,1.46e+00, 
3.87139e+01,1.46e+00, 
3.87285e+01,1.44e+00, 
3.87432e+01,1.46e+00, 
3.87578e+01,1.44e+00, 
3.87725e+01,1.46e+00, 
3.87871e+01,1.46e+00, 
3.88018e+01,1.44e+00, 
3.88164e+01,1.44e+00, 
3.88311e+01,1.46e+00, 
3.88457e+01,1.46e+00, 
3.88604e+01,1.44e+00, 
3.88750e+01,1.46e+00, 
3.88896e+01,1.44e+00, 
3.89043e+01,1.44e+00, 
3.89189e+01,1.46e+00, 
3.89336e+01,1.44e+00, 
3.89482e+01,1.44e+00, 
3.89629e+01,1.46e+00, 
3.89775e+01,1.44e+00, 
3.89922e+01,1.44e+00, 
3.90068e+01,1.44e+00, 
3.90215e+01,1.44e+00, 
3.90361e+01,1.44e+00, 
3.90508e+01,1.44e+00, 
3.90654e+01,1.44e+00, 
3.90801e+01,1.44e+00, 
3.90947e+01,1.44e+00, 
3.91094e+01,1.44e+00, 
3.91240e+01,1.44e+00, 
3.91387e+01,1.44e+00, 
3.91533e+01,1.44e+00, 
3.91680e+01,1.44e+00, 
3.91826e+01,1.44e+00, 
3.91973e+01,1.44e+00, 
3.92119e+01,1.44e+00, 
3.92266e+01,1.44e+00, 
3.92412e+01,1.44e+00, 
3.92559e+01,1.44e+00, 
3.92705e+01,1.42e+00, 
3.92852e+01,1.42e+00, 
3.92998e+01,1.44e+00, 
3.93145e+01,1.44e+00, 
3.93291e+01,1.42e+00, 
3.93438e+01,1.44e+00, 
3.93584e+01,1.42e+00, 
3.93730e+01,1.44e+00, 
3.93877e+01,1.44e+00, 
3.94023e+01,1.44e+00, 
3.94170e+01,1.44e+00, 
3.94316e+01,1.44e+00, 
3.94463e+01,1.44e+00, 
3.94609e+01,1.42e+00, 
3.94756e+01,1.44e+00, 
3.94902e+01,1.44e+00, 
3.95049e+01,1.42e+00, 
3.95195e+01,1.44e+00, 
3.95342e+01,1.44e+00, 
3.95488e+01,1.44e+00, 
3.95635e+01,1.44e+00, 
3.95781e+01,1.44e+00, 
3.95928e+01,1.42e+00, 
3.96074e+01,1.44e+00, 
3.96221e+01,1.42e+00, 
3.96367e+01,1.42e+00, 
3.96514e+01,1.44e+00, 
3.96660e+01,1.44e+00, 
3.96807e+01,1.44e+00, 
3.96953e+01,1.42e+00, 
3.97100e+01,1.44e+00, 
3.97246e+01,1.42e+00, 
3.97393e+01,1.42e+00, 
3.97539e+01,1.42e+00, 
3.97686e+01,1.42e+00, 
3.97832e+01,1.42e+00, 
3.97979e+01,1.42e+00, 
3.98125e+01,1.40e+00, 
3.98271e+01,1.42e+00, 
3.98418e+01,1.42e+00, 
3.98564e+01,1.42e+00, 
3.98711e+01,1.42e+00, 
3.98857e+01,1.42e+00, 
3.99004e+01,1.44e+00, 
3.99150e+01,1.42e+00, 
3.99297e+01,1.42e+00, 
3.99443e+01,1.42e+00, 
3.99590e+01,1.42e+00, 
3.99736e+01,1.40e+00, 
3.99883e+01,1.42e+00, 
4.00029e+01,1.40e+00, 
4.00176e+01,1.42e+00, 
4.00322e+01,1.42e+00, 
4.00469e+01,1.40e+00, 
4.00615e+01,1.40e+00, 
4.00762e+01,1.44e+00, 
4.00908e+01,1.42e+00, 
4.01055e+01,1.42e+00, 
4.01201e+01,1.42e+00, 
4.01348e+01,1.40e+00, 
4.01494e+01,1.42e+00, 
4.01641e+01,1.40e+00, 
4.01787e+01,1.40e+00, 
4.01934e+01,1.40e+00, 
4.02080e+01,1.42e+00, 
4.02227e+01,1.40e+00, 
4.02373e+01,1.42e+00, 
4.02520e+01,1.42e+00, 
4.02666e+01,1.40e+00, 
4.02813e+01,1.40e+00, 
4.02959e+01,1.40e+00, 
4.03105e+01,1.40e+00, 
4.03252e+01,1.42e+00, 
4.03398e+01,1.42e+00, 
4.03545e+01,1.40e+00, 
4.03691e+01,1.40e+00, 
4.03838e+01,1.40e+00, 
4.03984e+01,1.40e+00, 
4.04131e+01,1.42e+00, 
4.04277e+01,1.40e+00, 
4.04424e+01,1.40e+00, 
4.04570e+01,1.40e+00, 
4.04717e+01,1.40e+00, 
4.04863e+01,1.40e+00, 
4.05010e+01,1.40e+00, 
4.05156e+01,1.40e+00, 
4.05303e+01,1.40e+00, 
4.05449e+01,1.40e+00, 
4.05596e+01,1.44e+00, 
4.05742e+01,1.40e+00, 
4.05889e+01,1.40e+00, 
4.06035e+01,1.42e+00, 
4.06182e+01,1.40e+00, 
4.06328e+01,1.40e+00, 
4.06475e+01,1.40e+00, 
4.06621e+01,1.40e+00, 
4.06768e+01,1.40e+00, 
4.06914e+01,1.40e+00, 
4.07061e+01,1.40e+00, 
4.07207e+01,1.40e+00, 
4.07354e+01,1.40e+00, 
4.07500e+01,1.40e+00, 
4.07646e+01,1.40e+00, 
4.07793e+01,1.40e+00, 
4.07939e+01,1.42e+00, 
4.08086e+01,1.40e+00, 
4.08232e+01,1.40e+00, 
4.08379e+01,1.40e+00, 
4.08525e+01,1.40e+00, 
4.08672e+01,1.40e+00, 
4.08818e+01,1.40e+00, 
4.08965e+01,1.40e+00, 
4.09111e+01,1.40e+00, 
4.09258e+01,1.40e+00, 
4.09404e+01,1.40e+00, 
4.09551e+01,1.40e+00, 
4.09697e+01,1.40e+00, 
4.09844e+01,1.40e+00, 
4.09990e+01,1.40e+00, 
4.10137e+01,1.40e+00, 
4.10283e+01,1.40e+00, 
4.10430e+01,1.40e+00, 
4.10576e+01,1.40e+00, 
4.10723e+01,1.40e+00, 
4.10869e+01,1.40e+00, 
4.11016e+01,1.40e+00, 
4.11162e+01,1.40e+00, 
4.11309e+01,1.40e+00, 
4.11455e+01,1.40e+00, 
4.11602e+01,1.40e+00, 
4.11748e+01,1.40e+00, 
4.11895e+01,1.40e+00, 
4.12041e+01,1.40e+00, 
4.12188e+01,1.40e+00, 
4.12334e+01,1.40e+00, 
4.12480e+01,1.40e+00, 
4.12627e+01,1.40e+00, 
4.12773e+01,1.40e+00, 
4.12920e+01,1.40e+00, 
4.13066e+01,1.40e+00, 
4.13213e+01,1.38e+00, 
4.13359e+01,1.38e+00, 
4.13506e+01,1.40e+00, 
4.13652e+01,1.40e+00, 
4.13799e+01,1.38e+00, 
4.13945e+01,1.40e+00, 
4.14092e+01,1.38e+00, 
4.14238e+01,1.38e+00, 
4.14385e+01,1.40e+00, 
4.14531e+01,1.38e+00, 
4.14678e+01,1.38e+00, 
4.14824e+01,1.38e+00, 
4.14971e+01,1.40e+00, 
4.15117e+01,1.38e+00, 
4.15264e+01,1.38e+00, 
4.15410e+01,1.38e+00, 
4.15557e+01,1.38e+00, 
4.15703e+01,1.38e+00, 
4.15850e+01,1.38e+00, 
4.15996e+01,1.38e+00, 
4.16143e+01,1.38e+00, 
4.16289e+01,1.38e+00, 
4.16436e+01,1.38e+00, 
4.16582e+01,1.38e+00, 
4.16729e+01,1.38e+00, 
4.16875e+01,1.38e+00, 
4.17021e+01,1.38e+00, 
4.17168e+01,1.38e+00, 
4.17314e+01,1.38e+00, 
4.17461e+01,1.38e+00, 
4.17607e+01,1.40e+00, 
4.17754e+01,1.38e+00, 
4.17900e+01,1.38e+00, 
4.18047e+01,1.38e+00, 
4.18193e+01,1.36e+00, 
4.18340e+01,1.38e+00, 
4.18486e+01,1.38e+00, 
4.18633e+01,1.36e+00, 
4.18779e+01,1.38e+00, 
4.18926e+01,1.36e+00, 
4.19072e+01,1.36e+00, 
4.19219e+01,1.38e+00, 
4.19365e+01,1.38e+00, 
4.19512e+01,1.38e+00, 
4.19658e+01,1.36e+00, 
4.19805e+01,1.38e+00, 
4.19951e+01,1.36e+00, 
4.20098e+01,1.38e+00, 
4.20244e+01,1.38e+00, 
4.20391e+01,1.38e+00, 
4.20537e+01,1.36e+00, 
4.20684e+01,1.38e+00, 
4.20830e+01,1.38e+00, 
4.20977e+01,1.36e+00, 
4.21123e+01,1.36e+00, 
4.21270e+01,1.36e+00, 
4.21416e+01,1.36e+00, 
4.21563e+01,1.36e+00, 
4.21709e+01,1.36e+00, 
4.21855e+01,1.38e+00, 
4.22002e+01,1.36e+00, 
4.22148e+01,1.36e+00, 
4.22295e+01,1.38e+00, 
4.22441e+01,1.36e+00, 
4.22588e+01,1.38e+00, 
4.22734e+01,1.36e+00, 
4.22881e+01,1.36e+00, 
4.23027e+01,1.36e+00, 
4.23174e+01,1.36e+00, 
4.23320e+01,1.36e+00, 
4.23467e+01,1.36e+00, 
4.23613e+01,1.36e+00, 
4.23760e+01,1.36e+00, 
4.23906e+01,1.36e+00, 
4.24053e+01,1.36e+00, 
4.24199e+01,1.36e+00, 
4.24346e+01,1.38e+00, 
4.24492e+01,1.36e+00, 
4.24639e+01,1.36e+00, 
4.24785e+01,1.36e+00, 
4.24932e+01,1.36e+00, 
4.25078e+01,1.36e+00, 
4.25225e+01,1.38e+00, 
4.25371e+01,1.36e+00, 
4.25518e+01,1.36e+00, 
4.25664e+01,1.36e+00, 
4.25811e+01,1.36e+00, 
4.25957e+01,1.36e+00, 
4.26104e+01,1.36e+00, 
4.26250e+01,1.36e+00, 
4.26396e+01,1.34e+00, 
4.26543e+01,1.36e+00, 
4.26689e+01,1.36e+00, 
4.26836e+01,1.34e+00, 
4.26982e+01,1.36e+00, 
4.27129e+01,1.34e+00, 
4.27275e+01,1.36e+00, 
4.27422e+01,1.34e+00, 
4.27568e+01,1.36e+00, 
4.27715e+01,1.36e+00, 
4.27861e+01,1.34e+00, 
4.28008e+01,1.36e+00, 
4.28154e+01,1.38e+00, 
4.28301e+01,1.36e+00, 
4.28447e+01,1.36e+00, 
4.28594e+01,1.36e+00, 
4.28740e+01,1.34e+00, 
4.28887e+01,1.36e+00, 
4.29033e+01,1.36e+00, 
4.29180e+01,1.34e+00, 
4.29326e+01,1.34e+00, 
4.29473e+01,1.36e+00, 
4.29619e+01,1.34e+00, 
4.29766e+01,1.34e+00, 
4.29912e+01,1.36e+00, 
4.30059e+01,1.36e+00, 
4.30205e+01,1.34e+00, 
4.30352e+01,1.34e+00, 
4.30498e+01,1.34e+00, 
4.30645e+01,1.34e+00, 
4.30791e+01,1.34e+00, 
4.30938e+01,1.36e+00, 
4.31084e+01,1.34e+00, 
4.31230e+01,1.34e+00, 
4.31377e+01,1.34e+00, 
4.31523e+01,1.34e+00, 
4.31670e+01,1.34e+00, 
4.31816e+01,1.34e+00, 
4.31963e+01,1.34e+00, 
4.32109e+01,1.34e+00, 
4.32256e+01,1.36e+00, 
4.32402e+01,1.34e+00, 
4.32549e+01,1.34e+00, 
4.32695e+01,1.34e+00, 
4.32842e+01,1.34e+00, 
4.32988e+01,1.34e+00, 
4.33135e+01,1.34e+00, 
4.33281e+01,1.34e+00, 
4.33428e+01,1.34e+00, 
4.33574e+01,1.34e+00, 
4.33721e+01,1.34e+00, 
4.33867e+01,1.34e+00, 
4.34014e+01,1.34e+00, 
4.34160e+01,1.34e+00, 
4.34307e+01,1.32e+00, 
4.34453e+01,1.34e+00, 
4.34600e+01,1.32e+00, 
4.34746e+01,1.32e+00, 
4.34893e+01,1.34e+00, 
4.35039e+01,1.34e+00, 
4.35186e+01,1.32e+00, 
4.35332e+01,1.32e+00, 
4.35479e+01,1.34e+00, 
4.35625e+01,1.32e+00, 
4.35771e+01,1.34e+00, 
4.35918e+01,1.34e+00, 
4.36064e+01,1.32e+00, 
4.36211e+01,1.32e+00, 
4.36357e+01,1.32e+00, 
4.36504e+01,1.32e+00, 
4.36650e+01,1.34e+00, 
4.36797e+01,1.32e+00, 
4.36943e+01,1.32e+00, 
4.37090e+01,1.34e+00, 
4.37236e+01,1.32e+00, 
4.37383e+01,1.32e+00, 
4.37529e+01,1.32e+00, 
4.37676e+01,1.34e+00, 
4.37822e+01,1.32e+00, 
4.37969e+01,1.32e+00, 
4.38115e+01,1.32e+00, 
4.38262e+01,1.32e+00, 
4.38408e+01,1.32e+00, 
4.38555e+01,1.32e+00, 
4.38701e+01,1.32e+00, 
4.38848e+01,1.32e+00, 
4.38994e+01,1.32e+00, 
4.39141e+01,1.32e+00, 
4.39287e+01,1.32e+00, 
4.39434e+01,1.32e+00, 
4.39580e+01,1.32e+00, 
4.39727e+01,1.32e+00, 
4.39873e+01,1.32e+00, 
4.40020e+01,1.32e+00, 
4.40166e+01,1.32e+00, 
4.40313e+01,1.32e+00, 
4.40459e+01,1.32e+00, 
4.40605e+01,1.32e+00, 
4.40752e+01,1.32e+00, 
4.40898e+01,1.32e+00, 
4.41045e+01,1.32e+00, 
4.41191e+01,1.32e+00, 
4.41338e+01,1.32e+00, 
4.41484e+01,1.32e+00, 
4.41631e+01,1.32e+00, 
4.41777e+01,1.32e+00, 
4.41924e+01,1.32e+00, 
4.42070e+01,1.32e+00, 
4.42217e+01,1.32e+00, 
4.42363e+01,1.32e+00, 
4.42510e+01,1.32e+00, 
4.42656e+01,1.32e+00, 
4.42803e+01,1.32e+00, 
4.42949e+01,1.32e+00, 
4.43096e+01,1.32e+00, 
4.43242e+01,1.32e+00, 
4.43389e+01,1.32e+00, 
4.43535e+01,1.32e+00, 
4.43682e+01,1.32e+00, 
4.43828e+01,1.32e+00, 
4.43975e+01,1.30e+00, 
4.44121e+01,1.32e+00, 
4.44268e+01,1.32e+00, 
4.44414e+01,1.32e+00, 
4.44561e+01,1.32e+00, 
4.44707e+01,1.32e+00, 
4.44854e+01,1.32e+00, 
4.45000e+01,1.32e+00, 
4.45146e+01,1.32e+00, 
4.45293e+01,1.32e+00, 
4.45439e+01,1.32e+00, 
4.45586e+01,1.32e+00, 
4.45732e+01,1.32e+00, 
4.45879e+01,1.28e+00, 
4.46025e+01,1.32e+00, 
4.46172e+01,1.32e+00, 
4.46318e+01,1.32e+00, 
4.46465e+01,1.30e+00, 
4.46611e+01,1.32e+00, 
4.46758e+01,1.30e+00, 
4.46904e+01,1.32e+00, 
4.47051e+01,1.32e+00, 
4.47197e+01,1.32e+00, 
4.47344e+01,1.30e+00, 
4.47490e+01,1.32e+00, 
4.47637e+01,1.32e+00, 
4.47783e+01,1.30e+00, 
4.47930e+01,1.30e+00, 
4.48076e+01,1.32e+00, 
4.48223e+01,1.30e+00, 
4.48369e+01,1.32e+00, 
4.48516e+01,1.30e+00, 
4.48662e+01,1.32e+00, 
4.48809e+01,1.30e+00, 
4.48955e+01,1.30e+00, 
4.49102e+01,1.32e+00, 
4.49248e+01,1.30e+00, 
4.49395e+01,1.30e+00, 
4.49541e+01,1.30e+00, 
4.49688e+01,1.30e+00, 
4.49834e+01,1.32e+00, 
4.49980e+01,1.32e+00, 
4.50127e+01,1.30e+00, 
4.50273e+01,1.30e+00, 
4.50420e+01,1.30e+00, 
4.50566e+01,1.30e+00, 
4.50713e+01,1.30e+00, 
4.50859e+01,1.30e+00, 
4.51006e+01,1.30e+00, 
4.51152e+01,1.28e+00, 
4.51299e+01,1.30e+00, 
4.51445e+01,1.30e+00, 
4.51592e+01,1.30e+00, 
4.51738e+01,1.30e+00, 
4.51885e+01,1.30e+00, 
4.52031e+01,1.30e+00, 
4.52178e+01,1.28e+00, 
4.52324e+01,1.30e+00, 
4.52471e+01,1.30e+00, 
4.52617e+01,1.30e+00, 
4.52764e+01,1.30e+00, 
4.52910e+01,1.28e+00, 
4.53057e+01,1.28e+00, 
4.53203e+01,1.30e+00, 
4.53350e+01,1.30e+00, 
4.53496e+01,1.30e+00, 
4.53643e+01,1.30e+00, 
4.53789e+01,1.30e+00, 
4.53936e+01,1.28e+00, 
4.54082e+01,1.30e+00, 
4.54229e+01,1.28e+00, 
4.54375e+01,1.28e+00, 
4.54521e+01,1.30e+00, 
4.54668e+01,1.28e+00, 
4.54814e+01,1.28e+00, 
4.54961e+01,1.28e+00, 
4.55107e+01,1.28e+00, 
4.55254e+01,1.28e+00, 
4.55400e+01,1.28e+00, 
4.55547e+01,1.28e+00, 
4.55693e+01,1.28e+00, 
4.55840e+01,1.30e+00, 
4.55986e+01,1.28e+00, 
4.56133e+01,1.28e+00, 
4.56279e+01,1.28e+00, 
4.56426e+01,1.28e+00, 
4.56572e+01,1.28e+00, 
4.56719e+01,1.28e+00, 
4.56865e+01,1.28e+00, 
4.57012e+01,1.28e+00, 
4.57158e+01,1.28e+00, 
4.57305e+01,1.28e+00, 
4.57451e+01,1.28e+00, 
4.57598e+01,1.28e+00, 
4.57744e+01,1.28e+00, 
